	sc_id	spot	exp_cor_before	interface_cor_before	mix_cor_before	exp_cor_after	interface_cor_after	mix_cor_after	celltype	UMAP1	UMAP2	st_x	st_y
1138	cell_1416	spot_33	0.9432810191420978	0.7909752352605147	0.9280504407539395	0.9647822574833783	0.8385142381436159	0.9521554555494021	Endo	1.1298331	4.7766414	1125	10875
1139	cell_265	spot_33	0.9432810191420978	0.7909752352605147	0.9280504407539395	0.9647822574833783	0.8385142381436159	0.9521554555494021	Endo	1.4956418	4.6977353	1125	10875
1140	cell_207	spot_33	0.9432810191420978	0.7909752352605147	0.9280504407539395	0.9647822574833783	0.8385142381436159	0.9521554555494021	Endo	1.4221689	4.731896	1125	10875
1141	cell_466	spot_33	0.9432810191420978	0.7909752352605147	0.9280504407539395	0.9647822574833783	0.8385142381436159	0.9521554555494021	Endo	1.0556306	4.699633	1125	10875
1142	cell_1223	spot_33	0.9432810191420978	0.7909752352605147	0.9280504407539395	0.9647822574833783	0.8385142381436159	0.9521554555494021	ExcitatoryL2and3	0.97039014	4.9146004	1125	10875
1143	cell_242	spot_33	0.9432810191420978	0.7909752352605147	0.9280504407539395	0.9647822574833783	0.8385142381436159	0.9521554555494021	ExcitatoryL2and3	1.5536658	4.7435007	1125	10875
1144	cell_280	spot_33	0.9432810191420978	0.7909752352605147	0.9280504407539395	0.9647822574833783	0.8385142381436159	0.9521554555494021	ExcitatoryL2and3	1.2687149	4.8512053	1125	10875
1145	cell_547	spot_33	0.9432810191420978	0.7909752352605147	0.9280504407539395	0.9647822574833783	0.8385142381436159	0.9521554555494021	Astro	1.242886	4.755492	1125	10875
1146	cell_279	spot_33	0.9432810191420978	0.7909752352605147	0.9280504407539395	0.9647822574833783	0.8385142381436159	0.9521554555494021	Astro	1.0904865	4.8848476	1125	10875
1147	cell_282	spot_33	0.9432810191420978	0.7909752352605147	0.9280504407539395	0.9647822574833783	0.8385142381436159	0.9521554555494021	Astro	1.3333553	4.8734155	1125	10875
1148	cell_1476	spot_171	0.8773727463611724	0.6734752654213757	0.8569829982671927	0.9563924311147585	0.858431157505831	0.9465963037538657	Micro	9.284343	-0.48549473	7125	375
1149	cell_1487	spot_171	0.8773727463611724	0.6734752654213757	0.8569829982671927	0.9563924311147585	0.858431157505831	0.9465963037538657	Olig	9.290746	-0.4533568	7125	375
1150	cell_275	spot_171	0.8773727463611724	0.6734752654213757	0.8569829982671927	0.9563924311147585	0.858431157505831	0.9465963037538657	Olig	9.265611	-0.47841102	7125	375
1151	cell_278	spot_171	0.8773727463611724	0.6734752654213757	0.8569829982671927	0.9563924311147585	0.858431157505831	0.9465963037538657	Olig	9.237447	-0.505339	7125	375
1152	cell_1504	spot_171	0.8773727463611724	0.6734752654213757	0.8569829982671927	0.9563924311147585	0.858431157505831	0.9465963037538657	Olig	9.2868595	-0.49779835	7125	375
1153	cell_430	spot_171	0.8773727463611724	0.6734752654213757	0.8569829982671927	0.9563924311147585	0.858431157505831	0.9465963037538657	Astro	9.266548	-0.48866022	7125	375
1154	cell_1468	spot_171	0.8773727463611724	0.6734752654213757	0.8569829982671927	0.9563924311147585	0.858431157505831	0.9465963037538657	Astro	9.241778	-0.47373316	7125	375
1155	cell_1126	spot_4	0.9006781924830884	0.2655489134511097	0.8371652645798906	0.9290544358776556	0.6341593343925683	0.8995649257291469	ExcitatoryL6	8.229628	3.7521293	375	3375
1156	cell_1371	spot_4	0.9006781924830884	0.2655489134511097	0.8371652645798906	0.9290544358776556	0.6341593343925683	0.8995649257291469	ExcitatoryL6	8.202249	3.824947	375	3375
1157	cell_135	spot_4	0.9006781924830884	0.2655489134511097	0.8371652645798906	0.9290544358776556	0.6341593343925683	0.8995649257291469	ExcitatoryL6	8.023501	3.858752	375	3375
1158	cell_512	spot_4	0.9006781924830884	0.2655489134511097	0.8371652645798906	0.9290544358776556	0.6341593343925683	0.8995649257291469	ExcitatoryL6	8.096104	3.7768292	375	3375
1159	cell_71	spot_4	0.9006781924830884	0.2655489134511097	0.8371652645798906	0.9290544358776556	0.6341593343925683	0.8995649257291469	ExcitatoryL6	8.210794	3.8204691	375	3375
1160	cell_564	spot_4	0.9006781924830884	0.2655489134511097	0.8371652645798906	0.9290544358776556	0.6341593343925683	0.8995649257291469	ExcitatoryL6	8.192865	3.7841437	375	3375
1161	cell_221	spot_4	0.9006781924830884	0.2655489134511097	0.8371652645798906	0.9290544358776556	0.6341593343925683	0.8995649257291469	ExcitatoryL6	8.1523285	3.7329195	375	3375
1162	cell_1216	spot_4	0.9006781924830884	0.2655489134511097	0.8371652645798906	0.9290544358776556	0.6341593343925683	0.8995649257291469	Endo	8.359158	3.7263136	375	3375
1163	cell_1421	spot_4	0.9006781924830884	0.2655489134511097	0.8371652645798906	0.9290544358776556	0.6341593343925683	0.8995649257291469	Olig	8.121499	3.84948	375	3375
1164	cell_78	spot_4	0.9006781924830884	0.2655489134511097	0.8371652645798906	0.9290544358776556	0.6341593343925683	0.8995649257291469	Olig	8.196581	3.8570738	375	3375
1165	cell_159	spot_4	0.9006781924830884	0.2655489134511097	0.8371652645798906	0.9290544358776556	0.6341593343925683	0.8995649257291469	Sst	7.986524	3.8644278	375	3375
1166	cell_724	spot_4	0.9006781924830884	0.2655489134511097	0.8371652645798906	0.9290544358776556	0.6341593343925683	0.8995649257291469	ExcitatoryL5	8.117795	3.8602977	375	3375
1167	cell_103	spot_38	0.9449884867350383	0.5195309048209631	0.9024427285436308	0.9618226866731774	0.8472307047866521	0.8867204887080725	HPC	9.6755495	3.1412232	1875	375
1168	cell_869	spot_38	0.9449884867350383	0.5195309048209631	0.9024427285436308	0.9618226866731774	0.8472307047866521	0.8867204887080725	HPC	9.721773	3.2130327	1875	375
1169	cell_387	spot_38	0.9449884867350383	0.5195309048209631	0.9024427285436308	0.9618226866731774	0.8472307047866521	0.8867204887080725	HPC	9.767828	2.9980643	1875	375
1170	cell_401	spot_38	0.9449884867350383	0.5195309048209631	0.9024427285436308	0.9618226866731774	0.8472307047866521	0.8867204887080725	HPC	9.795905	3.0233607	1875	375
1171	cell_470	spot_38	0.9449884867350383	0.5195309048209631	0.9024427285436308	0.9618226866731774	0.8472307047866521	0.8867204887080725	HPC	9.660714	3.2099724	1875	375
1172	cell_409	spot_38	0.9449884867350383	0.5195309048209631	0.9024427285436308	0.9618226866731774	0.8472307047866521	0.8867204887080725	Other	9.704552	2.606575	1875	375
1173	cell_1019	spot_38	0.9449884867350383	0.5195309048209631	0.9024427285436308	0.9618226866731774	0.8472307047866521	0.8867204887080725	Other	9.715481	2.8845005	1875	375
1174	cell_387	spot_38	0.9449884867350383	0.5195309048209631	0.9024427285436308	0.9618226866731774	0.8472307047866521	0.8867204887080725	HPC	9.769459	2.9207773	1875	375
1175	cell_999	spot_112	0.9486399598314681	0.8285279283077324	0.9366287566790945	0.937737798854183	0.8297199356099337	0.8648618807338398	Npy	-0.62574196	2.9719408	4125	13125
1176	cell_364	spot_112	0.9486399598314681	0.8285279283077324	0.9366287566790945	0.937737798854183	0.8297199356099337	0.8648618807338398	Endo	-0.60090303	2.9252782	4125	13125
1177	cell_880	spot_112	0.9486399598314681	0.8285279283077324	0.9366287566790945	0.937737798854183	0.8297199356099337	0.8648618807338398	Endo	-0.6868542	3.0011322	4125	13125
1178	cell_838	spot_112	0.9486399598314681	0.8285279283077324	0.9366287566790945	0.937737798854183	0.8297199356099337	0.8648618807338398	Endo	-0.5685256	2.9907403	4125	13125
1179	cell_832	spot_112	0.9486399598314681	0.8285279283077324	0.9366287566790945	0.937737798854183	0.8297199356099337	0.8648618807338398	Endo	-0.66206676	3.0714166	4125	13125
1180	cell_1062	spot_112	0.9486399598314681	0.8285279283077324	0.9366287566790945	0.937737798854183	0.8297199356099337	0.8648618807338398	Endo	-0.41303706	2.8965297	4125	13125
1181	cell_1177	spot_112	0.9486399598314681	0.8285279283077324	0.9366287566790945	0.937737798854183	0.8297199356099337	0.8648618807338398	Astro	-0.4659367	2.7087722	4125	13125
1182	cell_955	spot_112	0.9486399598314681	0.8285279283077324	0.9366287566790945	0.937737798854183	0.8297199356099337	0.8648618807338398	Astro	-0.47143024	2.903647	4125	13125
1183	cell_1383	spot_167	0.8790680424079546	0.5908663766043972	0.8502478758275989	0.9173216572648235	0.5552605630634583	0.8221098754951213	Pvalb	0.36265674	1.4238245	6375	11625
1184	cell_67	spot_167	0.8790680424079546	0.5908663766043972	0.8502478758275989	0.9173216572648235	0.5552605630634583	0.8221098754951213	Endo	0.44510126	1.4880123	6375	11625
1185	cell_239	spot_167	0.8790680424079546	0.5908663766043972	0.8502478758275989	0.9173216572648235	0.5552605630634583	0.8221098754951213	Endo	0.4286599	1.2798986	6375	11625
1186	cell_1263	spot_167	0.8790680424079546	0.5908663766043972	0.8502478758275989	0.9173216572648235	0.5552605630634583	0.8221098754951213	Endo	0.5358967	1.3071419	6375	11625
1187	cell_587	spot_167	0.8790680424079546	0.5908663766043972	0.8502478758275989	0.9173216572648235	0.5552605630634583	0.8221098754951213	Other	0.5267402	1.4196515	6375	11625
1188	cell_1066	spot_167	0.8790680424079546	0.5908663766043972	0.8502478758275989	0.9173216572648235	0.5552605630634583	0.8221098754951213	ExcitatoryL2and3	0.60479313	1.5938622	6375	11625
1189	cell_1109	spot_167	0.8790680424079546	0.5908663766043972	0.8502478758275989	0.9173216572648235	0.5552605630634583	0.8221098754951213	ExcitatoryL2and3	0.4403571	1.3437064	6375	11625
1190	cell_803	spot_167	0.8790680424079546	0.5908663766043972	0.8502478758275989	0.9173216572648235	0.5552605630634583	0.8221098754951213	ExcitatoryL2and3	0.4234118	1.4431262	6375	11625
1191	cell_1385	spot_167	0.8790680424079546	0.5908663766043972	0.8502478758275989	0.9173216572648235	0.5552605630634583	0.8221098754951213	ExcitatoryL2and3	0.75907236	1.1391999	6375	11625
1192	cell_1328	spot_167	0.8790680424079546	0.5908663766043972	0.8502478758275989	0.9173216572648235	0.5552605630634583	0.8221098754951213	ExcitatoryL2and3	0.4868402	1.3748301	6375	11625
1193	cell_458	spot_167	0.8790680424079546	0.5908663766043972	0.8502478758275989	0.9173216572648235	0.5552605630634583	0.8221098754951213	ExcitatoryL2and3	0.404521	1.4599448	6375	11625
1194	cell_514	spot_168	0.9179393526349586	0.22921653230998137	0.8490670706024609	0.9242605688878041	0.6400106369264115	0.8958355756916648	Endo	0.04521796	1.3314509	6375	12375
1195	cell_1253	spot_168	0.9179393526349586	0.22921653230998137	0.8490670706024609	0.9242605688878041	0.6400106369264115	0.8958355756916648	ExcitatoryL2and3	-0.5124471	1.3958098	6375	12375
1196	cell_1463	spot_168	0.9179393526349586	0.22921653230998137	0.8490670706024609	0.9242605688878041	0.6400106369264115	0.8958355756916648	ExcitatoryL2and3	0.048103657	1.5079956	6375	12375
1197	cell_899	spot_168	0.9179393526349586	0.22921653230998137	0.8490670706024609	0.9242605688878041	0.6400106369264115	0.8958355756916648	ExcitatoryL2and3	-0.17866264	1.3588185	6375	12375
1198	cell_233	spot_168	0.9179393526349586	0.22921653230998137	0.8490670706024609	0.9242605688878041	0.6400106369264115	0.8958355756916648	ExcitatoryL2and3	0.036340468	1.4291058	6375	12375
1199	cell_20	spot_168	0.9179393526349586	0.22921653230998137	0.8490670706024609	0.9242605688878041	0.6400106369264115	0.8958355756916648	ExcitatoryL2and3	0.13985565	1.4600269	6375	12375
1200	cell_1315	spot_168	0.9179393526349586	0.22921653230998137	0.8490670706024609	0.9242605688878041	0.6400106369264115	0.8958355756916648	ExcitatoryL2and3	-0.47733742	1.3743861	6375	12375
1201	cell_484	spot_168	0.9179393526349586	0.22921653230998137	0.8490670706024609	0.9242605688878041	0.6400106369264115	0.8958355756916648	ExcitatoryL2and3	-0.00411518	1.4023048	6375	12375
1202	cell_201	spot_168	0.9179393526349586	0.22921653230998137	0.8490670706024609	0.9242605688878041	0.6400106369264115	0.8958355756916648	ExcitatoryL2and3	0.0070413863	1.397939	6375	12375
1203	cell_822	spot_168	0.9179393526349586	0.22921653230998137	0.8490670706024609	0.9242605688878041	0.6400106369264115	0.8958355756916648	Astro	-0.050126236	1.4056104	6375	12375
1204	cell_613	spot_64	0.9157665905538366	0.7194586473398908	0.8961357962324421	0.957832943967799	0.7740732707328545	0.8765443533385602	ExcitatoryL6	6.168481	3.1830304	2625	5625
1205	cell_649	spot_64	0.9157665905538366	0.7194586473398908	0.8961357962324421	0.957832943967799	0.7740732707328545	0.8765443533385602	ExcitatoryL6	5.8263116	3.3469877	2625	5625
1206	cell_93	spot_64	0.9157665905538366	0.7194586473398908	0.8961357962324421	0.957832943967799	0.7740732707328545	0.8765443533385602	ExcitatoryL6	5.7697506	3.2596254	2625	5625
1207	cell_12	spot_64	0.9157665905538366	0.7194586473398908	0.8961357962324421	0.957832943967799	0.7740732707328545	0.8765443533385602	ExcitatoryL2and3	6.1701503	3.2214952	2625	5625
1208	cell_586	spot_64	0.9157665905538366	0.7194586473398908	0.8961357962324421	0.957832943967799	0.7740732707328545	0.8765443533385602	ExcitatoryL5	6.0773544	3.1851413	2625	5625
1209	cell_586	spot_64	0.9157665905538366	0.7194586473398908	0.8961357962324421	0.957832943967799	0.7740732707328545	0.8765443533385602	ExcitatoryL5	6.103288	3.1448867	2625	5625
1210	cell_541	spot_64	0.9157665905538366	0.7194586473398908	0.8961357962324421	0.957832943967799	0.7740732707328545	0.8765443533385602	ExcitatoryL5	6.2704883	3.254846	2625	5625
1211	cell_939	spot_182	0.8726641491303623	0.04219792829750122	0.7896175270470762	0.8971673550361569	0.5294394175728127	0.8603945612898224	ExcitatoryL4	2.889405	0.9340004	7125	8625
1212	cell_633	spot_182	0.8726641491303623	0.04219792829750122	0.7896175270470762	0.8971673550361569	0.5294394175728127	0.8603945612898224	ExcitatoryL4	2.4366364	0.8841371	7125	8625
1213	cell_1094	spot_182	0.8726641491303623	0.04219792829750122	0.7896175270470762	0.8971673550361569	0.5294394175728127	0.8603945612898224	ExcitatoryL4	2.7801628	0.8102058	7125	8625
1214	cell_715	spot_182	0.8726641491303623	0.04219792829750122	0.7896175270470762	0.8971673550361569	0.5294394175728127	0.8603945612898224	Endo	2.945746	0.8582839	7125	8625
1215	cell_450	spot_182	0.8726641491303623	0.04219792829750122	0.7896175270470762	0.8971673550361569	0.5294394175728127	0.8603945612898224	Endo	2.948344	0.87168294	7125	8625
1216	cell_1198	spot_182	0.8726641491303623	0.04219792829750122	0.7896175270470762	0.8971673550361569	0.5294394175728127	0.8603945612898224	ExcitatoryL2and3	2.5827622	0.95339984	7125	8625
1217	cell_34	spot_182	0.8726641491303623	0.04219792829750122	0.7896175270470762	0.8971673550361569	0.5294394175728127	0.8603945612898224	ExcitatoryL2and3	2.5911171	0.93140686	7125	8625
1218	cell_546	spot_182	0.8726641491303623	0.04219792829750122	0.7896175270470762	0.8971673550361569	0.5294394175728127	0.8603945612898224	Astro	2.9157205	0.9024965	7125	8625
1219	cell_305	spot_19	0.8334304832688232	0.7789710892262584	0.8279845438645667	0.9409385864008512	0.7717925234319326	0.8621448584081445	Vip	9.798377	3.40289	1125	375
1220	cell_851	spot_19	0.8334304832688232	0.7789710892262584	0.8279845438645667	0.9409385864008512	0.7717925234319326	0.8621448584081445	Vip	9.737846	3.331507	1125	375
1221	cell_236	spot_19	0.8334304832688232	0.7789710892262584	0.8279845438645667	0.9409385864008512	0.7717925234319326	0.8621448584081445	Other	9.83083	3.4199142	1125	375
1222	cell_397	spot_19	0.8334304832688232	0.7789710892262584	0.8279845438645667	0.9409385864008512	0.7717925234319326	0.8621448584081445	Other	9.837509	3.3916805	1125	375
1223	cell_329	spot_19	0.8334304832688232	0.7789710892262584	0.8279845438645667	0.9409385864008512	0.7717925234319326	0.8621448584081445	Astro	9.810528	3.3261967	1125	375
1224	cell_913	spot_19	0.8334304832688232	0.7789710892262584	0.8279845438645667	0.9409385864008512	0.7717925234319326	0.8621448584081445	Astro	9.728797	3.4153295	1125	375
1225	cell_137	spot_70	0.951634542503435	0.46827045377995297	0.9032981336310869	0.9519403257783703	0.7044967338814381	0.9271959665886771	ExcitatoryL4	1.9200405	3.8786967	2625	10125
1226	cell_944	spot_70	0.951634542503435	0.46827045377995297	0.9032981336310869	0.9519403257783703	0.7044967338814381	0.9271959665886771	ExcitatoryL4	1.7070576	4.072449	2625	10125
1227	cell_906	spot_70	0.951634542503435	0.46827045377995297	0.9032981336310869	0.9519403257783703	0.7044967338814381	0.9271959665886771	ExcitatoryL4	1.6893445	4.0692763	2625	10125
1228	cell_535	spot_70	0.951634542503435	0.46827045377995297	0.9032981336310869	0.9519403257783703	0.7044967338814381	0.9271959665886771	ExcitatoryL4	1.6104338	3.8316658	2625	10125
1229	cell_270	spot_70	0.951634542503435	0.46827045377995297	0.9032981336310869	0.9519403257783703	0.7044967338814381	0.9271959665886771	Other	1.9463814	4.0727386	2625	10125
1230	cell_695	spot_70	0.951634542503435	0.46827045377995297	0.9032981336310869	0.9519403257783703	0.7044967338814381	0.9271959665886771	Other	1.9355682	4.0994387	2625	10125
1231	cell_626	spot_70	0.951634542503435	0.46827045377995297	0.9032981336310869	0.9519403257783703	0.7044967338814381	0.9271959665886771	ExcitatoryL2and3	1.4718337	3.8439262	2625	10125
1232	cell_761	spot_70	0.951634542503435	0.46827045377995297	0.9032981336310869	0.9519403257783703	0.7044967338814381	0.9271959665886771	ExcitatoryL2and3	1.7359011	3.6493344	2625	10125
1233	cell_623	spot_70	0.951634542503435	0.46827045377995297	0.9032981336310869	0.9519403257783703	0.7044967338814381	0.9271959665886771	ExcitatoryL2and3	1.6087661	3.8062668	2625	10125
1234	cell_607	spot_70	0.951634542503435	0.46827045377995297	0.9032981336310869	0.9519403257783703	0.7044967338814381	0.9271959665886771	ExcitatoryL2and3	1.7497238	3.9597847	2625	10125
1235	cell_920	spot_70	0.951634542503435	0.46827045377995297	0.9032981336310869	0.9519403257783703	0.7044967338814381	0.9271959665886771	ExcitatoryL2and3	1.295875	3.7179205	2625	10125
1236	cell_1177	spot_70	0.951634542503435	0.46827045377995297	0.9032981336310869	0.9519403257783703	0.7044967338814381	0.9271959665886771	Astro	1.6542226	3.8923886	2625	10125
1237	cell_931	spot_110	0.9297434679313185	0.5335774012010878	0.8901268612582953	0.9548725207886742	0.5525618250484505	0.9146414512146519	Vip	0.29986596	2.5876615	4125	11625
1238	cell_562	spot_110	0.9297434679313185	0.5335774012010878	0.8901268612582953	0.9548725207886742	0.5525618250484505	0.9146414512146519	Vip	0.38581812	2.5578663	4125	11625
1239	cell_857	spot_110	0.9297434679313185	0.5335774012010878	0.8901268612582953	0.9548725207886742	0.5525618250484505	0.9146414512146519	Other	0.096343674	2.581682	4125	11625
1240	cell_947	spot_110	0.9297434679313185	0.5335774012010878	0.8901268612582953	0.9548725207886742	0.5525618250484505	0.9146414512146519	Other	0.28436854	2.6842685	4125	11625
1241	cell_502	spot_110	0.9297434679313185	0.5335774012010878	0.8901268612582953	0.9548725207886742	0.5525618250484505	0.9146414512146519	ExcitatoryL2and3	0.73262686	2.6635733	4125	11625
